forest;plotID;treeID;genus;species;famil;meanWD;predHeight18;predHeight20;DBH18;DBH20;TreeBA;BA per Ha;tree_status;comments
Kahuzi;KBPL5;1179;Allophylus;Kivuensis;Sapindaceae;0.5178;8.748869202;8.622696576;11.5;12.39;0.01205684;0.075355252;1;
Kahuzi;KBPL5;1180;Polyscias;Fulva;Araliaceae;0.237;11.44752442;13.56944204;17;24.14;0.045768368;0.286052301;1;
Kahuzi;KBPL5;1181;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;17.34264617;17.40485541;36.2;38.47;0.116234558;0.726465989;1;HostofSericostachysscandens
Kahuzi;KBPL5;1182;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;17.97361616;18.33631815;39.2;43.09;0.145828996;0.911431224;1;HostofAspleniumpyrosia
Kahuzi;KBPL5;1183;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;10.91595736;11.55814808;15.8;18.69;0.027435286;0.171470541;1;HostofSericostachysscandens
Kahuzi;KBPL5;1184;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;10.49815236;11.49675822;14.9;18.54;0.02699668;0.168729249;1;
Kahuzi;KBPL5;1185;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;12.66339672;13.04454932;20;22.61;0.040150598;0.25094124;1;
Kahuzi;KBPL5;1186;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.89700127;16.32366906;30.2;33.76;0.089514991;0.559468694;1;
Kahuzi;KBPL5;1187;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.6283245;15.4853411;29.2;30.51;0.073109752;0.456935952;1;
Kahuzi;KBPL5;1188;Allophylus;Kivuensis;Sapindaceae;0.5178;9.240705622;9.767473122;12.4;14.65;0.016856451;0.10535282;1;HostofSericostachysscandens
Kahuzi;KBPL5;1189;Dombeya;Goetzenii;Malvaceae;0.5;14.64456776;14.73939493;25.8;27.87;0.061004916;0.381280726;1;"""""""HostofSericostachysscandens"""
Kahuzi;KBPL5;1190;Dombeya;Goetzenii;Malvaceae;0.5;11.53344077;13.26756649;17.2;23.25;0.042455779;0.265348617;1;
Kahuzi;KBPL5;1191;Dombeya;Goetzenii;Malvaceae;0.5;20.39337508;20.94271606;53.7;59.94;0.282178795;1.763617467;1;
Kahuzi;KBPL5;1192;Dombeya;Goetzenii;Malvaceae;0.5;17.05154451;17.10742695;34.9;37.11;0.108161526;0.676009537;1;
Kahuzi;KBPL5;1193;Dombeya;Goetzenii;Malvaceae;0.5;15.923391;15.76528958;30.3;31.56;0.078228479;0.488927993;1;
Kahuzi;KBPL5;1194;Dombeya;Goetzenii;Malvaceae;0.5;20.00824645;19.74063637;51;51.31;0.206773522;1.292334516;1;
Kahuzi;KBPL5;1195;Dombeya;Goetzenii;Malvaceae;0.5;8.465645526;9.300256462;11;13.7;0.014741173;0.092132329;1;
Kahuzi;KBPL5;1196;Dombeya;Goetzenii;Malvaceae;0.5;20.23953873;20.4513096;52.6;56.2;0.248063878;1.550399235;1;
Kahuzi;KBPL5;1197;Strombosia;Scheffleri;Olacaceae;0.584;11.95218261;12.32476609;18.2;20.64;0.033458794;0.209117462;1;
Kahuzi;KBPL5;1198;Pavetta;Ternifolia;Rubiaceae;0.4628;10.87037051;11.96626041;15.7;19.71;0.030511541;0.190697133;1;
Kahuzi;KBPL5;1199;Allophylus;Kivuensis;Sapindaceae;0.5178;9.024881695;11.85582142;12;19.43;0.029650806;0.185317535;1;
Kahuzi;KBPL5;1200;Taberemonta;Johnstonii;Apocyceae;0.5261;15.6555898;15.15119293;29.3;29.3;0.067425805;0.421411279;1;
Kahuzi;KBPL5;1201;Taberemonta;Johnstonii;Apocyceae;0.5261;19.25595685;19.40724328;46.2;49.2;0.190117066;1.18823166;1;
Kahuzi;KBPL5;1202;Taberemonta;Johnstonii;Apocyceae;0.5261;20.96968555;21.2081088;58.1;62.1;0.302882441;1.893015259;1;
Kahuzi;KBPL5;1203;Taberemonta;Johnstonii;Apocyceae;0.5261;15.89700127;16.9906616;30.2;36.59;0.105151559;0.657197244;1;
Kahuzi;KBPL5;1204;Taberemonta;Johnstonii;Apocyceae;0.5261;8.579820697;8.483340101;11.2;12.13;0.011556132;0.072225826;1;
Kahuzi;KBPL5;1205;Taberemonta;Johnstonii;Apocyceae;0.5261;8.350264765;7.993311162;10.8;11.24;0.009922555;0.062015969;1;
Kahuzi;KBPL5;1206;Allophylus;Kivuensis;Sapindaceae;0.5178;8.692811477;8.622696576;11.4;12.39;0.01205684;0.075355252;1;
Kahuzi;KBPL5;1207;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;20.85663762;20.81283307;57.2;58.92;0.272656825;1.704105157;1;
Kahuzi;KBPL5;1208;Maesa;Lanceolata;Maesaceae;0.676;11.78681352;12.23726903;17.8;20.41;0.032717259;0.204482866;1;
Kahuzi;KBPL5;1209;Dombeya;Goetzenii;Malvaceae;0.5;23.20097751;23.13178469;81;81.75;0.524887729;3.280548305;1;
Kahuzi;KBPL5;1210;Allophylus;Kivuensis;Sapindaceae;0.5178;9.347006901;9.887248637;12.6;14.9;0.017436665;0.108979159;1;
Kahuzi;KBPL5;1211;Allophylus;Kivuensis;Sapindaceae;0.5178;8.579820697;8.585341941;11.2;12.32;0.01192099;0.074506186;1;
Kahuzi;KBPL5;1212;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;11.36086127;11.59887529;16.8;18.79;0.027729654;0.17331034;1;
Kahuzi;KBPL5;1213;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.03423223;14.89712362;27.1;28.41;0.063391841;0.396199006;1;
Kahuzi;KBPL5;1214;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;11.66093807;11.20121063;17.5;17.83;0.024968565;0.156053531;1;
Kahuzi;KBPL5;1215;Dombeya;Goetzenii;Malvaceae;0.5;15.51835872;15.91868755;28.8;32.15;0.081180711;0.507379445;1;
Kahuzi;KBPL5;1216;Dombeya;Goetzenii;Malvaceae;0.5;8.174885438;8.57464703;10.5;12.3;0.011882317;0.074264479;1;
Kahuzi;KBPL5;1217;Allophylus;Kivuensis;Sapindaceae;0.5178;10.63932536;10.7792533;15.2;16.85;0.022299273;0.139370457;1;
Kahuzi;KBPL5;1218;Dombeya;Goetzenii;Malvaceae;0.5;16.93653106;16.62267259;34.4;35;0.0962115;0.601321875;1;HostofSericostachysscandens
Kahuzi;KBPL5;1219;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;12.35375015;12.70391464;19.2;21.66;0.036847481;0.230296755;1;
Kahuzi;KBPL5;1220;Allophylus;Kivuensis;Sapindaceae;0.5178;9.504495761;9.504285304;12.9;14.11;0.015636694;0.097729335;1;
Kahuzi;KBPL5;1221;Alangium;Chinense;Alangiaceae;0.4017;11.95218261;12.58649827;18.2;21.34;0.03576677;0.223542315;1;
Kahuzi;KBPL5;1222;Xymalos;Monospora;Monimiaceae;0.4628;9.024881695;9.295233806;12;13.69;0.01471966;0.091997878;1;
Kahuzi;KBPL5;1223;Sapium;Ellipticum;Euphorbiaceae;0.551;10.01313158;11.32293039;13.9;18.12;0.025787384;0.161171149;1;
Kahuzi;KBPL5;1224;Dombeya;Goetzenii;Malvaceae;0.5;19.42037833;19.38125125;47.2;49.04;0.188882542;1.18051589;1;HostofSericostachysscandens
Kahuzi;KBPL5;1225;Allophylus;Kivuensis;Sapindaceae;0.5178;12.47104212;12.09104122;19.5;20.03;0.031510319;0.196939492;1;
Kahuzi;KBPL5;1226;Allophylus;Kivuensis;Sapindaceae;0.5178;9.347006901;9.499352697;12.6;14.1;0.015614537;0.097590859;1;
Kahuzi;KBPL5;1227;Alangium;Chinense;Alangiaceae;0.4017;17.25427179;17.22468609;35.8;37.64;0.111273084;0.695456777;1;
Kahuzi;KBPL5;1228;Alangium;Chinense;Alangiaceae;0.4017;11.00652119;11.56222796;16;18.7;0.027464653;0.171654079;1;
Kahuzi;KBPL5;1229;Alangium;Chinense;Alangiaceae;0.4017;11.18525113;10.84492777;16.4;17;0.02269806;0.141862875;1;
Kahuzi;KBPL5;1230;Taberemonta;Johnstonii;Apocyceae;0.5261;9.504495761;9.58291382;12.9;14.27;0.015993328;0.0999583;1;
Kahuzi;KBPL5;1231;Taberemonta;Johnstonii;Apocyceae;0.5261;9.812617948;9.612257999;13.5;14.33;0.016128103;0.100800641;1;
Kahuzi;KBPL5;1232;Millettia;Dura;Fabaceae;0.6967;7.876242664;7.720321999;10;10.76;0.009093173;0.056832329;1;
Kahuzi;KBPL5;1233;Alangium;Chinense;Alangiaceae;0.4017;14.17223856;14.10825955;24.3;25.8;0.052279366;0.326746035;1;
Kahuzi;KBPL5;1234;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;12.81453419;13.3533174;20.4;23.5;0.043373715;0.271085719;1;
Kahuzi;KBPL5;1235;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.29398746;15.74953472;28;31.5;0.077931315;0.487070719;1;
Kahuzi;KBPL5;1236;Maesa;Lanceolata;Maesaceae;0.676;7.876242664;8.563942245;10;12.28;0.011843706;0.074023165;1;
Kahuzi;KBPL5;1237;Alangium;Chinense;Alangiaceae;0.4017;11.95218261;12.81635991;18.2;21.97;0.037909758;0.236935987;1;
Kahuzi;KBPL5;1238;Alangium;Chinense;Alangiaceae;0.4017;9.659680677;10.18809742;13.2;15.54;0.01896675;0.118542189;1;
Kahuzi;KBPL5;1239;Lindackeria;Kivuensis;Flacourtiaceae;0.56;7.936619198;7.942601859;10.1;11.15;0.009764289;0.061026807;1;
Kahuzi;KBPL5;1240;Allophylus;Kivuensis;Sapindaceae;0.5178;14.07467953;14.8884328;24;28.38;0.063258032;0.395362702;1;HostofSericostachysscandens
Kahuzi;KBPL5;1241;Allophylus;Kivuensis;Sapindaceae;0.5178;13.74162791;14.11772007;23;25.83;0.052401016;0.327506351;1;HostofSericostachysscandens
Kahuzi;KBPL5;1242;Allophylus;Kivuensis;Sapindaceae;0.5178;11.2294426;11.82802604;16.5;19.36;0.029437546;0.183984662;1;HostofSericostachysscandens
Kahuzi;KBPL5;1243;Allophylus;Kivuensis;Sapindaceae;0.5178;9.079246074;8.943196723;12.1;13;0.01327326;0.082957875;1;HostofSericostachysscandens
Kahuzi;KBPL5;1244;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;20.47557221;20.284436;54.3;55;0.2375835;1.484896875;0;dead
Kahuzi;KBPL5;1245;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.43492153;16.02877057;28.5;32.58;0.083366786;0.52104241;1;
Kahuzi;KBPL5;1246;Alangium;Chinense;Alangiaceae;0.4017;14.70566905;15.6464192;26;31.11;0.076013533;0.475084582;1;
Kahuzi;KBPL5;1247;Allophylus;Kivuensis;Sapindaceae;0.5178;9.504495761;8.943196723;12.9;13;0.01327326;0.082957875;1;
Kahuzi;KBPL5;1248;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;10.49815236;10.72200922;14.9;16.72;0.021956517;0.13722823;1;
Kahuzi;KBPL5;1249;Dombeya;Goetzenii;Malvaceae;0.5;13.60490938;13.28821575;22.6;23.31;0.042675188;0.266719926;1;
Kahuzi;KBPL5;1250;Allophylus;Kivuensis;Sapindaceae;0.5178;12.23501424;11.76421196;18.9;19.2;0.028952986;0.18095616;1;HostofAspleniumsandersonii
Kahuzi;KBPL5;1251;Allophylus;Kivuensis;Sapindaceae;0.5178;8.115798965;9.072006631;10.4;13.25;0.013788679;0.086179242;1;HostofAspleniumsandersonii
Kahuzi;KBPL5;1252;Dombeya;Goetzenii;Malvaceae;0.5;14.61385586;14.20555999;25.7;26.11;0.053543239;0.334645245;1;
Kahuzi;KBPL5;1253;Taberemonta;Johnstonii;Apocyceae;0.5261;8.174885438;8.670547491;10.5;12.48;0.012232636;0.076453978;1;
Kahuzi;KBPL5;1254;Alangium;Chinense;Alangiaceae;0.4017;12.39300649;12.58649827;19.3;21.34;0.03576677;0.223542315;1;
Kahuzi;KBPL5;1255;Allophylus;Kivuensis;Sapindaceae;0.5178;13.87632416;13.85240448;23.4;25;0.0490875;0.306796875;1;
Kahuzi;KBPL5;1256;Allophylus;Kivuensis;Sapindaceae;0.5178;13.9096878;14.59685334;23.5;27.39;0.058921658;0.368260365;1;
Kahuzi;KBPL5;1257;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;16.8900367;16.79371369;34.2;35.73;0.100266748;0.626667175;1;
Kahuzi;KBPL5;1258;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;17.51630383;17.35102569;37;38.22;0.11472875;0.717054688;0;dead
Kahuzi;KBPL5;1259;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;15.29398746;15.59573385;28;30.92;0.075087884;0.469299277;1;HostofSericostachysscandens
Kahuzi;KBPL1;1260;Allophylus;Kivuensis;Sapindaceae;0.5178;10.63932536;10.53945558;15.2;16.31;0.020892904;0.130580653;1;
Kahuzi;KBPL1;1261;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;14.67517196;14.39410402;25.9;26.72;0.056074293;0.35046433;1;
Kahuzi;KBPL9;1262;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;18.28871734;18.07207273;40.8;41.72;0.136703457;0.854396605;1;
Kahuzi;KBPL9;1263;Albizia;Adianthifolia;Fabaceae;0.5075;16.60503056;17.14079126;33;37.26;0.109037679;0.681485493;1;
Kahuzi;KBPL9;1264;Albizia;Adianthifolia;Fabaceae;0.5075;14.70566905;15.60642914;26;30.96;0.075282286;0.47051429;1;
Kahuzi;KBPL9;1265;Xymalos;Monospora;Monimiaceae;0.4886;8.522882473;8.504888752;11.1;12.17;0.011632473;0.072702956;1;
Kahuzi;KBPL9;1266;Xymalos;Monospora;Monimiaceae;0.4886;8.465645526;8.823398197;11;12.77;0.012807746;0.08004841;1;
Kahuzi;KBPL9;1267;Alangium;Chinense;Alangiaceae;0.4017;7.876242664;7.851912531;10;10.99;0.009486069;0.059287932;1;
Kahuzi;KBPL9;1268;Alangium;Chinense;Alangiaceae;0.4017;12.47104212;12.11813571;19.5;20.1;0.031730945;0.198318409;1;
Kahuzi;KBPL9;1269;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;14.26874311;15.15119293;24.6;29.3;0.067425805;0.421411279;1;
Kahuzi;KBPL9;1270;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;16.10575732;15.67297686;31;31.21;0.076502994;0.478143715;1;
Kahuzi;KBPL9;1271;Alangium;Chinense;Alangiaceae;0.4017;8.915322058;9.138417575;11.8;13.38;0.014060576;0.087878602;1;
Kahuzi;KBPL9;1272;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;9.504495761;9.767473122;12.9;14.65;0.016856451;0.10535282;1;
Kahuzi;KBPL9;1273;Alangium;Chinense;Alangiaceae;0.4017;17.32065044;17.30334462;36.1;38;0.11341176;0.7088235;1;Affected by termites
Kahuzi;KBPL9;1274;Allophylus;Kivuensis;Sapindaceae;0.5178;10.54542598;11.50906504;15;18.57;0.027084118;0.16927574;1;
Kahuzi;KBPL9;1275;Allophylus;Kivuensis;Sapindaceae;0.5178;15.32236375;15.58770372;28.1;30.89;0.074942248;0.468389047;1;
Kahuzi;KBPL9;1276;Lindackeria;Kivuensis;Flacourtiaceae;0.56;9.812617948;9.767473122;13.5;14.65;0.016856451;0.10535282;1;
Kahuzi;KBPL9;1277;Alangium;Chinense;Alangiaceae;0.4017;11.18525113;11.06953095;16.4;17.52;0.024107884;0.150674278;1;
Kahuzi;KBPL9;1278;Alangium;Chinense;Alangiaceae;0.4017;11.86984612;12.52727029;18;21.18;0.035232447;0.220202794;1;
Kahuzi;KBPL9;1279;Alangium;Chinense;Alangiaceae;0.4017;11.27344051;11.33544237;16.6;18.15;0.025872843;0.16170527;1;
Kahuzi;KBPL9;1280;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;13.10974754;13.04454932;21.2;22.61;0.040150598;0.25094124;1;
Kahuzi;KBPL9;1281;Dombeya;Goetzenii;Malvaceae;0.5;16.8432591;17.14079126;34;37.26;0.109037679;0.681485493;1;
Kahuzi;KBPL9;1282;Lindackeria;Kivuensis;Flacourtiaceae;0.56;11.61862087;11.0609792;17.4;17.5;0.024052875;0.150330469;0;dead
Kahuzi;KBPL9;1283;Galiniera;Coffeoides;Rubiaceae;0.4886;8.174885438;7.743311997;10.5;10.8;0.009160906;0.05725566;1;Layingdownbutlivingtree
Kahuzi;KBPL9;1284;Alangium;Chinense;Alangiaceae;0.4017;17.27646354;17.62066234;35.9;39.49;0.122479996;0.765499977;1;
Kahuzi;KBPL9;1285;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;14.58303567;14.98930685;25.6;28.73;0.064827929;0.405174557;1;
Kahuzi;KBPL9;1286;Xymalos;Monospora;Monimiaceae;0.4886;11.78681352;11.37704198;17.8;18.25;0.026158729;0.163492055;1;
Kahuzi;KBPL9;1287;Trichilia;Volkensii;Meliaceae;0.6441;19.62789231;19.38125125;48.5;49.04;0.188882542;1.18051589;1;
Kahuzi;KBPL9;1288;Taberemonta;Johnstonii;Apocyceae;0.5261;14.67517196;15.63843596;25.9;31.08;0.075867001;0.474168757;1;
Kahuzi;KBPL9;1289;Maesa;Lanceolata;Maesaceae;0.676;11.78681352;11.91907422;17.8;19.59;0.030141147;0.188382166;1;
Kahuzi;KBPL9;1290;Dombeya;Goetzenii;Malvaceae;0.5;13.9096878;13.38740693;23.5;23.6;0.043743638;0.27339774;1;
Kahuzi;KBPL9;1291;Alangium;Chinense;Alangiaceae;0.4017;13.57040808;13.88476804;22.5;25.1;0.049480985;0.309256159;1;
Kahuzi;KBPL9;1292;Alangium;Chinense;Alangiaceae;0.4017;7.996668776;7.668432018;10.2;10.67;0.008941693;0.055885579;1;
Kahuzi;KBPL9;1293;Maesa;Lanceolata;Maesaceae;0.676;15.7368502;15.77315618;29.6;31.59;0.078377273;0.489857956;1;
Kahuzi;KBPL9;1294;Dombeya;Goetzenii;Malvaceae;0.5;15.09264477;15.33778237;27.3;29.97;0.070544699;0.440904367;1;
Kahuzi;KBPL9;1295;Myrianthus;Holstii;Moraceae;0.469;15.79058203;16.50341202;29.8;34.5;0.093482235;0.584263969;1;
Kahuzi;KBPL9;1296;Strombosia;Scheffleri;Olacaceae;0.584;13.87632416;14.83027898;23.4;28.18;0.062369588;0.389809924;1;
Kahuzi;KBPL9;1297;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;12.88920898;13.18105419;20.6;23;0.04154766;0.259672875;1;
Kahuzi;KBPL9;1298;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;17.49481844;17.1938817;36.9;37.5;0.110446875;0.690292969;1;
Kahuzi;KBPL9;1299;Alangium;Chinense;Alangiaceae;0.4017;11.86984612;11.85582142;18;19.43;0.029650806;0.185317535;1;
Kahuzi;KBPL9;1300;Dombeya;Goetzenii;Malvaceae;0.5;18.34624935;18.62039874;41.1;44.62;0.156368773;0.977304832;1;
Kahuzi;KBPL9;1301;Xymalos;Monospora;Monimiaceae;0.4886;11.86984612;11.63944415;18;18.89;0.028025593;0.175159957;1;
Kahuzi;KBPL9;1302;Alangium;Chinense;Alangiaceae;0.4017;9.293988599;9.844277967;12.5;14.81;0.017226657;0.107666608;1;
Kahuzi;KBPL9;1303;Alangium;Chinense;Alangiaceae;0.4017;12.07440291;11.75220294;18.5;19.17;0.028862578;0.180391114;1;
Kahuzi;KBPL9;1304;Myrianthus;Holstii;Moraceae;0.469;15.94969555;16.41645817;30.4;34.14;0.09154148;0.572134251;1;
Kahuzi;KBPL9;1305;Xymalos;Monospora;Monimiaceae;0.4886;9.240705622;8.958730744;12.4;13.03;0.013334592;0.083341199;1;
Kahuzi;KBPL9;1306;Agauria;Salicifolia;Ericaceae;0.4886;26.79563671;26.94792164;224;242;4.59961656;28.7476035;1;
Kahuzi;KBPL9;1307;Dombeya;Goetzenii;Malvaceae;0.5;11.18525113;10.83182496;16.4;16.97;0.02261802;0.141362624;1;
Kahuzi;KBPL9;1308;Dombeya;Goetzenii;Malvaceae;0.5;18.86104408;18.86716176;43.9;46;0.16619064;1.0386915;1;
Kahuzi;KBPL9;1309;Trichilia;Volkensii;Meliaceae;0.6441;14.67517196;15.48263103;25.9;30.5;0.073061835;0.456636469;1;
Kahuzi;KBPL9;1310;Allophylus;Kivuensis;Sapindaceae;0.5178;7.876242664;7.61051106;10;10.57;0.008774874;0.05484296;1;
Kahuzi;KBPL9;1311;Alangium;Chinense;Alangiaceae;0.4017;9.293988599;9.020656777;12.5;13.15;0.013581333;0.084883332;1;
Kahuzi;KBPL9;1312;Maesa;Lanceolata;Maesaceae;0.676;8.350264765;7.83483086;10.8;10.96;0.00943435;0.05896469;1;
Kahuzi;KBPL9;1313;Myrianthus;Holstii;Moraceae;0.469;20.59666381;20.3125742;55.2;55.2;0.239314522;1.49571576;1;
Kahuzi;KBPL9;1314;Maesa;Lanceolata;Maesaceae;0.676;10.87037051;10.40845069;15.7;16.02;0.020156537;0.125978356;1;
Kahuzi;KBPL9;1315;Maesa;Lanceolata;Maesaceae;0.676;14.85656825;14.54884076;26.5;27.23;0.058235282;0.36397051;1;
Kahuzi;KBPL9;1316;Maesa;Lanceolata;Maesaceae;0.676;7.996668776;7.959529118;10.2;11.18;0.009816903;0.061355644;1;
Kahuzi;KBPL9;1317;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;17.29858966;18.09168751;36;41.82;0.13735958;0.858497374;1;
Kahuzi;KBPL9;1318;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;8.40810719;8.638668886;10.9;12.42;0.012115298;0.07572061;1;
Kahuzi;KBPL9;1319;Macaranga;Kilimandsharica;Euphorbiaceae;0.4;8.465645526;7.942601859;11;11.15;0.009764289;0.061026807;1;
Kahuzi;KBPL9;1320;Trichilia;Volkensii;Meliaceae;0.6441;23.97833511;24.16091249;92.5;96.72;0.734722725;4.59201703;1;
Kahuzi;KBPL9;1321;Myrianthus;Holstii;Moraceae;0.469;11.2294426;11.33544237;16.5;18.15;0.025872843;0.16170527;1;
Kahuzi;KBPL9;1322;Trichilia;Volkensii;Meliaceae;0.6441;9.710906784;10.53496436;13.3;16.3;0.020867293;0.130420579;1;Affected by termites
Kahuzi;KBPL9;1323;Trichilia;Volkensii;Meliaceae;0.6441;8.579820697;9.767473122;11.2;14.65;0.016856451;0.10535282;1;Affected by termites
Kahuzi;KBPL9;1324;Trichilia;Volkensii;Meliaceae;0.6441;10.82457835;10.84492777;15.6;17;0.02269806;0.141862875;1;Affected by termites
Kahuzi;KBPL9;1325;Maesa;Lanceolata;Maesaceae;0.676;9.024881695;8.638668886;12;12.42;0.012115298;0.07572061;1;
Kahuzi;KBPL9;1326;Xymalos;Monospora;Monimiaceae;0.4886;12.1951097;12.0405319;18.8;19.9;0.031102625;0.194391409;1;
Kahuzi;KBPL9;1327;Solanum;Mauritianum;Solaceae;0.4119;11.82841744;11.88354224;17.9;19.5;0.029864835;0.186655219;1;
Kahuzi;KBPL9;1328;Chassalia;Subochreata;Rubiaceae;0.4886;9.240705622;9.046360581;12.4;13.2;0.01368481;0.08553006;1;
Kahuzi;KBPL9;1329;Chassalia;Subochreata;Rubiaceae;0.4886;16.10575732;15.93927652;31;32.23;0.081585224;0.509907647;1;
Kahuzi;KBPL9;1330;Maesa;Lanceolata;Maesaceae;0.676;17.11972682;17.75301758;35.2;40.13;0.126482143;0.790513396;1;
Kahuzi;KBPL9;1331;Polyscias;Fulva;Araliaceae;0.237;20.80562236;21.58086013;56.8;65.32;0.335106806;2.094417541;1;
Kahuzi;KBPL9;1332;Allophylus;Kivuensis;Sapindaceae;0.5178;8.860122003;9.138417575;11.7;13.38;0.014060576;0.087878602;1;
Kahuzi;KBPL9;1333;Allophylus;Kivuensis;Sapindaceae;0.5178;11.44752442;11.63944415;17;18.89;0.028025593;0.175159957;1;
Kahuzi;KBPL9;1334;Trichilia;Volkensii;Meliaceae;0.6441;11.00652119;11.44326107;16;18.41;0.026619413;0.166371331;1;
Kahuzi;KBPL9;1335;Allophylus;Kivuensis;Sapindaceae;0.5178;9.399762741;9.660994724;12.7;14.43;0.016353984;0.102212398;1;
Kahuzi;KBPL9;1336;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;17.9129382;17.95926143;38.9;41.15;0.132993549;0.831209682;1;
Kahuzi;KBPL9;1337;Chassalia;Subochreata;Rubiaceae;0.4886;8.748869202;8.791939846;11.5;12.71;0.012687674;0.07929796;1;
Kahuzi;KBPL9;1338;Dombeya;Goetzenii;Malvaceae;0.5;17.07434015;16.7797911;35;35.67;0.099930283;0.624564266;1;
Kahuzi;KBPL9;1339;Myrianthus;Holstii;Moraceae;0.469;17.40824588;17.41986086;36.5;38.54;0.116657944;0.729112149;1;
Kahuzi;KBPL9;1340;Myrianthus;Holstii;Moraceae;0.469;16.05407028;15.56356864;30.8;30.8;0.074506186;0.46566366;1;
Kahuzi;KBPL9;1341;Alangium;Chinense;Alangiaceae;0.4017;8.292115516;7.812017044;10.7;10.92;0.009365612;0.058535077;1;
Kahuzi;KBPL9;1342;Alangium;Chinense;Alangiaceae;0.4017;13.63928125;13.32253412;22.7;23.41;0.043042127;0.269013294;1;
Kahuzi;KBPL9;1343;Alangium;Chinense;Alangiaceae;0.4017;14.85656825;14.50057545;26.5;27.07;0.057552926;0.359705788;1;
Kahuzi;KBPL9;1344;Alangium;Chinense;Alangiaceae;0.4017;15.46282656;15.58770372;28.6;30.89;0.074942248;0.468389047;1;
Kahuzi;KBPL9;1345;Taberemonta;Johnstonii;Apocyceae;0.5261;14.64456776;14.90580606;25.8;28.44;0.063525791;0.397036193;1;
Kahuzi;KBPL9;1346;Taberemonta;Johnstonii;Apocyceae;0.5261;21.17686235;21.1695958;59.8;61.78;0.29976899;1.873556188;1;
Kahuzi;KBPL9;1347;Strombosia;Scheffleri;Olacaceae;0.584;12.1951097;12.64537865;18.8;21.5;0.036305115;0.226906969;1;
Kahuzi;KBPL9;1348;Trichilia;Volkensii;Meliaceae;0.6441;17.38644361;17.51774791;36.4;39;0.11945934;0.746620875;1;
Kahuzi;KBPL9;1349;Dombeya;Goetzenii;Malvaceae;0.5;9.812617948;9.454861621;13.5;14.01;0.015415839;0.096348994;1;
Kahuzi;KBPL9;1350;Dombeya;Goetzenii;Malvaceae;0.4886;18.60854201;19.11218141;42.5;47.42;0.176609474;1.10380921;1;
Kahuzi;KBPL7;1351;Allophylus;Kivuensis;Sapindaceae;0.5178;13.14600516;13.21575115;21.3;23.1;0.041909729;0.261935809;1;
Kahuzi;KBPL7;1352;Alangium;Chinense;Alangiaceae;0.4017;15.06348842;14.76587465;27.2;27.96;0.061399556;0.383747225;1;
Kahuzi;KBPL7;1353;Alangium;Chinense;Alangiaceae;0.4017;21.01917097;21.31497064;58.5;63;0.31172526;1.948282875;1;
Kahuzi;KBPL7;1354;Alangium;Chinense;Alangiaceae;0.4017;15.20828223;15.38176307;27.7;30.13;0.071299939;0.445624621;1;
Kahuzi;KBPL7;1355;Maesa;Lanceolata;Maesaceae;0.676;18.68166121;18.55640715;42.9;44.27;0.153925276;0.962032975;1;
Kahuzi;KBPL7;1356;Polyscias;Fulva;Araliaceae;0.237;10.40294892;11.27273353;14.7;18;0.02544696;0.1590435;1;
Kahuzi;KBPL7;1357;Maesa;Lanceolata;Maesaceae;0.676;18.80773427;18.57291759;43.6;44.36;0.154551766;0.965948537;1;
Kahuzi;KBPL7;1358;Alangium;Chinense;Alangiaceae;0.4017;11.91110078;12.40775844;18.1;20.86;0.034175864;0.213599151;1;
Kahuzi;KBPL7;1359;Myrianthus;Holstii;Moraceae;0.469;10.82457835;11.80414182;15.6;19.3;0.029255365;0.182846029;1;
